 energy shell parameters
             Nshells                80
              kstart      43.770000000
                kend    1660.000000000
               Npmax                20
 isotropic coordinates
    i    j                 x                 y                 z
   49   40   0.327310850E+03   0.661831071E+03  -0.712094335E+03
   50    1  -0.921993852E+03  -0.179563432E+03   0.460766923E+03
   50    2  -0.491734122E+03   0.388562561E+03   0.837758041E+03
   50    3  -0.307126738E+03   0.942337968E+03   0.335103216E+03
   50    4  -0.650962424E+03   0.779553911E+03  -0.251327412E+03
   50    5  -0.101385342E+04   0.151189191E+03  -0.209439510E+03
   50    6  -0.716589923E+03  -0.363241058E+03  -0.670206433E+03
   50    7  -0.437136728E+03  -0.916715800E+03  -0.251327412E+03
   50    8  -0.562574726E+03  -0.776319451E+03   0.418879020E+03
   50    9   0.963395955E+02  -0.672258321E+03   0.795870139E+03
   50   10   0.287434023E+03   0.368244152E+02   0.100530965E+04
   50   11   0.716589923E+03   0.363241058E+03   0.670206433E+03
   50   12   0.437136728E+03   0.916715800E+03   0.251327412E+03
   50   13   0.562574726E+03   0.776319451E+03  -0.418879020E+03
   50   14  -0.963395955E+02   0.672258321E+03  -0.795870139E+03
   50   15  -0.144151960E+03  -0.251385297E+03  -0.100530965E+04
   50   16   0.485212712E+03  -0.396676109E+03  -0.837758041E+03
   50   17   0.336188371E+03  -0.932365304E+03  -0.335103216E+03
   50   18   0.650962424E+03  -0.779553911E+03   0.251327412E+03
   50   19   0.101527772E+04  -0.141308481E+03   0.209439510E+03
   50   20   0.921993852E+03   0.179563432E+03  -0.460766923E+03
   50   21  -0.921993852E+03   0.179563432E+03  -0.460766923E+03
   50   22  -0.491734122E+03  -0.388562561E+03  -0.837758041E+03
   50   23  -0.307126738E+03  -0.942337968E+03  -0.335103216E+03
   50   24  -0.650962424E+03  -0.779553911E+03   0.251327412E+03
   50   25  -0.101385342E+04  -0.151189191E+03   0.209439510E+03
   50   26  -0.716589923E+03   0.363241058E+03   0.670206433E+03
   50   27  -0.437136728E+03   0.916715800E+03   0.251327412E+03
   50   28  -0.562574726E+03   0.776319451E+03  -0.418879020E+03
   50   29   0.963395955E+02   0.672258321E+03  -0.795870139E+03
   50   30   0.287434023E+03  -0.368244152E+02  -0.100530965E+04
   50   31   0.716589923E+03  -0.363241058E+03  -0.670206433E+03
   50   32   0.437136728E+03  -0.916715800E+03  -0.251327412E+03
   50   33   0.562574726E+03  -0.776319451E+03   0.418879020E+03
   50   34  -0.963395955E+02  -0.672258321E+03   0.795870139E+03
   50   35  -0.144151960E+03   0.251385297E+03   0.100530965E+04
   50   36   0.485212712E+03   0.396676109E+03   0.837758041E+03
   50   37   0.336188371E+03   0.932365304E+03   0.335103216E+03
   50   38   0.650962424E+03   0.779553911E+03  -0.251327412E+03
   50   39   0.101527772E+04   0.141308481E+03  -0.209439510E+03
   50   40   0.921993852E+03  -0.179563432E+03   0.460766923E+03
   51    1   0.391973854E+03  -0.933762300E+03   0.335103216E+03
   51    2   0.485879717E+03  -0.871578050E+03  -0.376991118E+03
   51    3   0.882242291E+03  -0.250941146E+03  -0.544542727E+03
   51    4   0.106028772E+04   0.813711552E+02   0.837758041E+02
   51    5   0.788518075E+03  -0.348288344E+03   0.628318531E+03
   51    6   0.347456255E+03   0.804758371E+02   0.100530965E+04
   51    7  -0.423481272E+03  -0.330588391E+03   0.921533845E+03
   51    8  -0.373405218E+03  -0.863571867E+03   0.502654825E+03
   51    9  -0.737461279E+03  -0.766147620E+03  -0.837758041E+02
   51   10  -0.318704867E+03  -0.766224670E+03  -0.670206433E+03
   51   11  -0.263197769E+03  -0.240684739E+03  -0.100530965E+04
   51   12   0.423481272E+03   0.330588391E+03  -0.921533845E+03
   51   13   0.373405218E+03   0.863571867E+03  -0.502654825E+03
   51   14   0.737461279E+03   0.766147620E+03   0.837758041E+02
   51   15   0.318704867E+03   0.766224670E+03   0.670206433E+03
   51   16  -0.485879717E+03   0.871578050E+03   0.376991118E+03
   51   17  -0.882242291E+03   0.250941146E+03   0.544542727E+03
   51   18  -0.106028772E+04  -0.813711552E+02  -0.837758041E+02
   51   19  -0.767176714E+03   0.393071766E+03  -0.628318531E+03
   51   20  -0.391973854E+03   0.933762300E+03  -0.335103216E+03
   51   21   0.391973854E+03   0.933762300E+03  -0.335103216E+03
   51   22   0.485879717E+03   0.871578050E+03   0.376991118E+03
   51   23   0.882242291E+03   0.250941146E+03   0.544542727E+03
   51   24   0.106028772E+04  -0.813711552E+02  -0.837758041E+02
   51   25   0.788518075E+03   0.348288344E+03  -0.628318531E+03
   51   26   0.347456255E+03  -0.804758371E+02  -0.100530965E+04
   51   27  -0.423481272E+03   0.330588391E+03  -0.921533845E+03
   51   28  -0.373405218E+03   0.863571867E+03  -0.502654825E+03
   51   29  -0.737461279E+03   0.766147620E+03   0.837758041E+02
   51   30  -0.318704867E+03   0.766224670E+03   0.670206433E+03
   51   31  -0.263197769E+03   0.240684739E+03   0.100530965E+04
   51   32   0.423481272E+03  -0.330588391E+03   0.921533845E+03
   51   33   0.373405218E+03  -0.863571867E+03   0.502654825E+03
   51   34   0.737461279E+03  -0.766147620E+03  -0.837758041E+02
   51   35   0.318704867E+03  -0.766224670E+03  -0.670206433E+03
   51   36  -0.485879717E+03  -0.871578050E+03  -0.376991118E+03
   51   37  -0.882242291E+03  -0.250941146E+03  -0.544542727E+03
   51   38  -0.106028772E+04   0.813711552E+02   0.837758041E+02
   51   39  -0.767176714E+03  -0.393071766E+03   0.628318531E+03
   51   40  -0.391973854E+03  -0.933762300E+03   0.335103216E+03
   52    1   0.261280892E+03  -0.738347984E+03   0.753982237E+03
   52    2  -0.374936994E+03  -0.977426055E+03   0.293215314E+03
   52    3  -0.207846094E+03  -0.998294727E+03  -0.376991118E+03
   52    4   0.626323852E+03  -0.783692199E+03  -0.418879020E+03
   52    5   0.863057319E+03  -0.611458306E+03   0.251327412E+03
   52    6   0.103703097E+04   0.143199866E+03   0.293215314E+03
   52    7   0.561686724E+03   0.482714626E+03   0.795870139E+03
   52    8   0.556494293E+02  -0.286696867E+03   0.104719755E+04
   52    9  -0.663248453E+03   0.200443552E+03   0.837758041E+03
   52   10  -0.915553246E+03  -0.448948341E+03   0.376991118E+03
   52   11  -0.102945016E+04  -0.190188903E+03  -0.293215314E+03
   52   12  -0.536877347E+03  -0.510164777E+03  -0.795870139E+03
   52   13  -0.285366539E+03   0.621119208E+02  -0.104719755E+04
   52   14   0.663248453E+03  -0.200443552E+03  -0.837758041E+03
   52   15   0.915553246E+03   0.448948341E+03  -0.376991118E+03
   52   16   0.374936994E+03   0.977426055E+03  -0.293215314E+03
   52   17   0.115394686E+03   0.101315173E+04   0.376991118E+03
   52   18  -0.640542416E+03   0.772114268E+03   0.418879020E+03
   52   19  -0.863057319E+03   0.611458306E+03  -0.251327412E+03
   52   20  -0.261280892E+03   0.738347984E+03  -0.753982237E+03
   52   21   0.261280892E+03   0.738347984E+03  -0.753982237E+03
   52   22  -0.374936994E+03   0.977426055E+03  -0.293215314E+03
   52   23  -0.207846094E+03   0.998294727E+03   0.376991118E+03
   52   24   0.626323852E+03   0.783692199E+03   0.418879020E+03
   52   25   0.863057319E+03   0.611458306E+03  -0.251327412E+03
   52   26   0.103703097E+04  -0.143199866E+03  -0.293215314E+03
   52   27   0.561686724E+03  -0.482714626E+03  -0.795870139E+03
   52   28   0.556494293E+02   0.286696867E+03  -0.104719755E+04
   52   29  -0.663248453E+03  -0.200443552E+03  -0.837758041E+03
   52   30  -0.915553246E+03   0.448948341E+03  -0.376991118E+03
   52   31  -0.102945016E+04   0.190188903E+03   0.293215314E+03
   52   32  -0.536877347E+03   0.510164777E+03   0.795870139E+03
   52   33  -0.285366539E+03  -0.621119208E+02   0.104719755E+04
   52   34   0.663248453E+03   0.200443552E+03   0.837758041E+03
   52   35   0.915553246E+03  -0.448948341E+03   0.376991118E+03
   52   36   0.374936994E+03  -0.977426055E+03   0.293215314E+03
   52   37   0.115394686E+03  -0.101315173E+04  -0.376991118E+03
   52   38  -0.640542416E+03  -0.772114268E+03  -0.418879020E+03
   52   39  -0.863057319E+03  -0.611458306E+03   0.251327412E+03
   52   40  -0.261280892E+03  -0.738347984E+03   0.753982237E+03
   53    1  -0.379774772E+03   0.103285841E+04  -0.125663706E+03
   53    2  -0.974097594E+03   0.512014890E+03  -0.125663706E+03
   53    3  -0.951346062E+03   0.158841512E+03   0.544542727E+03
   53    4  -0.361202178E+03   0.410083236E+03   0.963421747E+03
   53    5   0.102884024E+02   0.986939214E+03   0.502654825E+03
   53    6   0.745742439E+03   0.727023141E+03   0.376991118E+03
   53    7   0.823459806E+03   0.637658515E+03  -0.376991118E+03
   53    8   0.114606944E+03   0.840597194E+03  -0.712094335E+03
   53    9  -0.314056220E+03   0.177658988E+03  -0.104719755E+04
   53   10  -0.847027521E+03  -0.477783866E+02  -0.712094335E+03
   53   11  -0.746313729E+03  -0.726436681E+03  -0.376991118E+03
   53   12  -0.810214847E+03  -0.654405329E+03   0.376991118E+03
   53   13  -0.114606944E+03  -0.840597194E+03   0.712094335E+03
   53   14   0.174171149E+03  -0.316003855E+03   0.104719755E+04
   53   15   0.847027521E+03   0.477783866E+02   0.712094335E+03
   53   16   0.974097594E+03  -0.512014890E+03   0.125663706E+03
   53   17   0.951346062E+03  -0.158841512E+03  -0.544542727E+03
   53   18   0.361202178E+03  -0.410083236E+03  -0.963421747E+03
   53   19  -0.102884024E+02  -0.986939214E+03  -0.502654825E+03
   53   20   0.387769604E+03  -0.102988354E+04   0.125663706E+03
   53   21  -0.379774772E+03  -0.103285841E+04   0.125663706E+03
   53   22  -0.974097594E+03  -0.512014890E+03   0.125663706E+03
   53   23  -0.951346062E+03  -0.158841512E+03  -0.544542727E+03
   53   24  -0.361202178E+03  -0.410083236E+03  -0.963421747E+03
   53   25   0.102884024E+02  -0.986939214E+03  -0.502654825E+03
   53   26   0.745742439E+03  -0.727023141E+03  -0.376991118E+03
   53   27   0.823459806E+03  -0.637658515E+03   0.376991118E+03
   53   28   0.114606944E+03  -0.840597194E+03   0.712094335E+03
   53   29  -0.314056220E+03  -0.177658988E+03   0.104719755E+04
   53   30  -0.847027521E+03   0.477783866E+02   0.712094335E+03
   53   31  -0.746313729E+03   0.726436681E+03   0.376991118E+03
   53   32  -0.810214847E+03   0.654405329E+03  -0.376991118E+03
   53   33  -0.114606944E+03   0.840597194E+03  -0.712094335E+03
   53   34   0.174171149E+03   0.316003855E+03  -0.104719755E+04
   53   35   0.847027521E+03  -0.477783866E+02  -0.712094335E+03
   53   36   0.974097594E+03   0.512014890E+03  -0.125663706E+03
   53   37   0.951346062E+03   0.158841512E+03   0.544542727E+03
   53   38   0.361202178E+03   0.410083236E+03   0.963421747E+03
   53   39  -0.102884024E+02   0.986939214E+03   0.502654825E+03
   53   40   0.387769604E+03   0.102988354E+04  -0.125663706E+03
   54    1   0.626136474E+03  -0.914682527E+03   0.209439510E+03
   54    2   0.108681084E+04  -0.251643726E+03   0.167551608E+03
   54    3   0.830631678E+03   0.274824658E+03   0.712094335E+03
   54    4   0.195294732E+03  -0.219792543E+03   0.108908545E+04
   54    5   0.103558115E+03  -0.792730949E+03   0.795870139E+03
   54    6  -0.674208651E+03  -0.801585291E+03   0.418879020E+03
   54    7  -0.550670108E+03  -0.925756008E+03  -0.335103216E+03
   54    8   0.270041857E+03  -0.993643375E+03  -0.460766923E+03
   54    9   0.524748718E+03  -0.384668785E+03  -0.921533845E+03
   54   10   0.985173142E+03   0.739122317E+02  -0.544542727E+03
   54   11   0.651140148E+03   0.820434514E+03  -0.418879020E+03
   54   12   0.550670108E+03   0.925756008E+03   0.335103216E+03
   54   13  -0.270041857E+03   0.993643375E+03   0.460766923E+03
   54   14  -0.524748718E+03   0.384668785E+03   0.921533845E+03
   54   15  -0.981495911E+03  -0.112671713E+03   0.544542727E+03
   54   16  -0.108518107E+04   0.258581544E+03  -0.167551608E+03
   54   17  -0.830631678E+03  -0.274824658E+03  -0.712094335E+03
   54   18  -0.195294732E+03   0.219792543E+03  -0.108908545E+04
   54   19  -0.103558115E+03   0.792730949E+03  -0.795870139E+03
   54   20  -0.626136474E+03   0.914682527E+03  -0.209439510E+03
   54   21   0.626136474E+03   0.914682527E+03  -0.209439510E+03
   54   22   0.108681084E+04   0.251643726E+03  -0.167551608E+03
   54   23   0.830631678E+03  -0.274824658E+03  -0.712094335E+03
   54   24   0.195294732E+03   0.219792543E+03  -0.108908545E+04
   54   25   0.103558115E+03   0.792730949E+03  -0.795870139E+03
   54   26  -0.674208651E+03   0.801585291E+03  -0.418879020E+03
   54   27  -0.550670108E+03   0.925756008E+03   0.335103216E+03
   54   28   0.270041857E+03   0.993643375E+03   0.460766923E+03
   54   29   0.524748718E+03   0.384668785E+03   0.921533845E+03
   54   30   0.985173142E+03  -0.739122317E+02   0.544542727E+03
   54   31   0.651140148E+03  -0.820434514E+03   0.418879020E+03
   54   32   0.550670108E+03  -0.925756008E+03  -0.335103216E+03
   54   33  -0.270041857E+03  -0.993643375E+03  -0.460766923E+03
   54   34  -0.524748718E+03  -0.384668785E+03  -0.921533845E+03
   54   35  -0.981495911E+03   0.112671713E+03  -0.544542727E+03
   54   36  -0.108518107E+04  -0.258581544E+03   0.167551608E+03
   54   37  -0.830631678E+03   0.274824658E+03   0.712094335E+03
   54   38  -0.195294732E+03  -0.219792543E+03   0.108908545E+04
   54   39  -0.103558115E+03  -0.792730949E+03   0.795870139E+03
   54   40  -0.626136474E+03  -0.914682527E+03   0.209439510E+03
   55    1  -0.108278314E+04   0.344440616E+03   0.167551608E+03
   55    2  -0.962789487E+03   0.219699184E+03  -0.586430629E+03
   55    3  -0.732412788E+03  -0.577518013E+03  -0.670206433E+03
   55    4  -0.689283733E+03  -0.917750265E+03   0.418879020E+02
   55    5  -0.924741596E+03  -0.346531828E+03   0.586430629E+03
   55    6  -0.262849785E+03  -0.252853863E+03   0.108908545E+04
   55    7  -0.241548411E+03   0.576719267E+03   0.963421747E+03
   55    8  -0.553509062E+03   0.915041144E+03   0.418879020E+03
   55    9  -0.894954995E+02   0.112572548E+04  -0.209439510E+03
   55   10  -0.353046143E+03   0.701891798E+03  -0.837758041E+03
   55   11   0.262849785E+03   0.252853863E+03  -0.108908545E+04
   55   12   0.241548411E+03  -0.576719267E+03  -0.963421747E+03
   55   13   0.536355539E+03  -0.925200147E+03  -0.418879020E+03
   55   14   0.894954995E+02  -0.112572548E+04   0.209439510E+03
   55   15   0.386474435E+03  -0.684054958E+03   0.837758041E+03
   55   16   0.962789487E+03  -0.219699184E+03   0.586430629E+03
   55   17   0.732412788E+03   0.577518013E+03   0.670206433E+03
   55   18   0.689283733E+03   0.917750265E+03  -0.418879020E+02
   55   19   0.924741596E+03   0.346531828E+03  -0.586430629E+03
   55   20   0.107608093E+04  -0.364840371E+03  -0.167551608E+03
   55   21  -0.108278314E+04  -0.344440616E+03  -0.167551608E+03
   55   22  -0.962789487E+03  -0.219699184E+03   0.586430629E+03
   55   23  -0.732412788E+03   0.577518013E+03   0.670206433E+03
   55   24  -0.689283733E+03   0.917750265E+03  -0.418879020E+02
   55   25  -0.924741596E+03   0.346531828E+03  -0.586430629E+03
   55   26  -0.262849785E+03   0.252853863E+03  -0.108908545E+04
   55   27  -0.241548411E+03  -0.576719267E+03  -0.963421747E+03
   55   28  -0.553509062E+03  -0.915041144E+03  -0.418879020E+03
   55   29  -0.894954995E+02  -0.112572548E+04   0.209439510E+03
   55   30  -0.353046143E+03  -0.701891798E+03   0.837758041E+03
   55   31   0.262849785E+03  -0.252853863E+03   0.108908545E+04
   55   32   0.241548411E+03   0.576719267E+03   0.963421747E+03
   55   33   0.536355539E+03   0.925200147E+03   0.418879020E+03
   55   34   0.894954995E+02   0.112572548E+04  -0.209439510E+03
   55   35   0.386474435E+03   0.684054958E+03  -0.837758041E+03
   55   36   0.962789487E+03   0.219699184E+03  -0.586430629E+03
   55   37   0.732412788E+03  -0.577518013E+03  -0.670206433E+03
   55   38   0.689283733E+03  -0.917750265E+03   0.418879020E+02
   55   39   0.924741596E+03  -0.346531828E+03   0.586430629E+03
   55   40   0.107608093E+04   0.364840371E+03   0.167551608E+03
   56    1   0.112545945E+04  -0.236689118E+03  -0.209439510E+03
   56    2   0.106053877E+04   0.257572322E+03   0.418879020E+03
   56    3   0.647686610E+03  -0.137354298E+03   0.963421747E+03
   56    4   0.361095485E+03  -0.887118368E+03   0.670206433E+03
   56    5   0.694595663E+03  -0.939323096E+03  -0.418879020E+02
   56    6   0.703956922E+02  -0.983262875E+03  -0.628318531E+03
   56    7   0.289352734E+03  -0.310987912E+03  -0.108908545E+04
   56    8   0.761419669E+03   0.291456967E+03  -0.837758041E+03
   56    9   0.491702386E+03   0.883670466E+03  -0.586430629E+03
   56   10   0.648881310E+03   0.957823112E+03   0.167551608E+03
   56   11  -0.739056333E+02   0.983005286E+03   0.628318531E+03
   56   12  -0.289352734E+03   0.310987912E+03   0.108908545E+04
   56   13  -0.761419669E+03  -0.291456967E+03   0.837758041E+03
   56   14  -0.491702386E+03  -0.883670466E+03   0.586430629E+03
   56   15  -0.660292478E+03  -0.949992585E+03  -0.167551608E+03
   56   16  -0.106053877E+04  -0.257572322E+03  -0.418879020E+03
   56   17  -0.647686610E+03   0.137354298E+03  -0.963421747E+03
   56   18  -0.387981097E+03   0.875693791E+03  -0.670206433E+03
   56   19  -0.697610736E+03   0.937086056E+03   0.418879020E+02
   56   20  -0.112545945E+04   0.236689118E+03   0.209439510E+03
   56   21   0.112545945E+04   0.236689118E+03   0.209439510E+03
   56   22   0.106053877E+04  -0.257572322E+03  -0.418879020E+03
   56   23   0.647686610E+03   0.137354298E+03  -0.963421747E+03
   56   24   0.361095485E+03   0.887118368E+03  -0.670206433E+03
   56   25   0.694595663E+03   0.939323096E+03   0.418879020E+02
   56   26   0.703956922E+02   0.983262875E+03   0.628318531E+03
   56   27   0.289352734E+03   0.310987912E+03   0.108908545E+04
   56   28   0.761419669E+03  -0.291456967E+03   0.837758041E+03
   56   29   0.491702386E+03  -0.883670466E+03   0.586430629E+03
   56   30   0.648881310E+03  -0.957823112E+03  -0.167551608E+03
   56   31  -0.739056333E+02  -0.983005286E+03  -0.628318531E+03
   56   32  -0.289352734E+03  -0.310987912E+03  -0.108908545E+04
   56   33  -0.761419669E+03   0.291456967E+03  -0.837758041E+03
   56   34  -0.491702386E+03   0.883670466E+03  -0.586430629E+03
   56   35  -0.660292478E+03   0.949992585E+03   0.167551608E+03
   56   36  -0.106053877E+04   0.257572322E+03   0.418879020E+03
   56   37  -0.647686610E+03  -0.137354298E+03   0.963421747E+03
